KupacID,Pol,Godine,Kupljeni Artikli,Kategorija,Iznos Kupovine,Tip Dostave,Zanimanje,Pretplata,Sezona,Opština
5530,Muško,31,Haljina,Dodaci,26,Besplatna dostava,Pravnik,Ne,,Laktaši
5531,Žensko,50,Patike,Spoljašnja odjeća,39,Dvodnevna dostava,Zdravstvo,Ne,Proljeće,Sanski Most
5532,Muško,37,Naočale,Odjeća,14,Besplatna dostava,Student,Da,Jesen,Bijeljina
5533,Žensko,62,Torba,Spoljašnja odjeća,49,Besplatna dostava,Doktor,Da,Zima,Bijeljina
5534,Žensko,26,Šorc,Spoljašnja odjeća,17,Dvodnevna dostava,Ekonomista,Ne,Ljeto,Tuzla
5535,Muško,33,Kaiš,Obuća,60,Ekspres,Umjetnik,Da,Proljeće,Sarajevo
5536,Muško,62,Kaiš,Spoljašnja odjeća,71,Besplatna dostava,,Da,Proljeće,Banja Luka
5537,Muško,32,Kaput,Spoljašnja odjeća,70,Besplatna dostava,Zdravstvo,Ne,Zima,Mostar
5538,Žensko,44,Kaiš,Obuća,57,Besplatna dostava,Upravitelj,Da,,Sarajevo
5539,Žensko,33,Kaput,Obuća,85,Dvodnevna dostava,Dizajner,Da,Jesen,Bihać
5540,Muško,20,Naočale,Odjeća,16,Besplatna dostava,Tehničar,Ne,,Živinice
5541,Žensko,34,Haljina,Spoljašnja odjeća,43,Sledeći dan,Izvršni direktor,Da,Ljeto,Bijeljina
5542,Žensko,39,Torba,Obuća,40,Besplatna dostava,Nastavnik,Ne,Ljeto,Sanski Most
5543,Muško,48,Torba,Dodaci,71,Sledeći dan,Umjetnik,Da,,Laktaši
5544,Žensko,56,Farmerke,Spoljašnja odjeća,37,Besplatna dostava,Izvršni direktor,Da,Ljeto,Tuzla
5545,Muško,43,Šal,Obuća,55,Besplatna dostava,Zdravstvo,Da,,Široki Brijeg
5546,Muško,18,Cipele,Obuća,47,Sledeći dan,Tehničar,Da,,Zenica
5547,Žensko,65,Kaput,Odjeća,20,Ekspres,Marketing,Ne,Ljeto,Laktaši
5548,Muško,24,Kaiš,Obuća,20,Besplatna dostava,,Ne,Proljeće,Zenica
5549,Muško,63,Kaiš,Obuća,57,Dvodnevna dostava,Pravnik,Da,Ljeto,Bihać
5550,Žensko,24,Šal,Odjeća,48,Dvodnevna dostava,Zdravstvo,Ne,Jesen,Laktaši
5551,Muško,40,Patike,Spoljašnja odjeća,93,Sledeći dan,Tehničar,Da,Ljeto,Tuzla
5552,Žensko,33,Kaput,Odjeća,34,Besplatna dostava,Upravitelj,Da,,Laktaši
5553,Muško,36,Torba,Obuća,18,Ekspres,Pravnik,Ne,Proljeće,Živinice
5554,Žensko,63,Šal,Spoljašnja odjeća,79,Ekspres,Nastavnik,Da,Jesen,Gradiška
5555,Žensko,22,Torba,Odjeća,29,Dvodnevna dostava,Nastavnik,Ne,Ljeto,Gradiška
5556,Žensko,33,Cipele,Spoljašnja odjeća,29,Ekspres,Marketing,Ne,Proljeće,Bihać
5557,Muško,33,Šal,Spoljašnja odjeća,37,Sledeći dan,Ekonomista,Da,Jesen,Gradiška
5558,Žensko,39,Naočale,Spoljašnja odjeća,53,Ekspres,Doktor,Da,,Prijedor
5559,Muško,44,Kaiš,Spoljašnja odjeća,42,Dvodnevna dostava,Upravitelj,Ne,,Gradiška
5560,Žensko,37,Kaput,Spoljašnja odjeća,19,Dvodnevna dostava,Nastavnik,Da,Zima,Mostar
5561,Muško,62,Patike,Obuća,66,Sledeći dan,Zdravstvo,Da,Jesen,Bijeljina
5562,Muško,33,Šal,Obuća,39,Dvodnevna dostava,Pravnik,Ne,,Gradiška
5563,Žensko,31,Šal,Odjeća,75,Sledeći dan,Pravnik,Da,Zima,Laktaši
5564,Žensko,30,Cipele,Spoljašnja odjeća,88,Sledeći dan,,Da,Jesen,Prijedor
5565,Muško,24,Haljina,Dodaci,94,Sledeći dan,Tehničar,Ne,Jesen,Zenica
5566,Žensko,58,Farmerke,Dodaci,70,Sledeći dan,Marketing,Da,Zima,Mostar
5567,Muško,22,Naočale,Dodaci,33,Dvodnevna dostava,,Ne,,Sarajevo
5568,Muško,41,Patike,Odjeća,65,Dvodnevna dostava,Marketing,Ne,Zima,Živinice
5569,Žensko,23,Majica,Dodaci,13,Sledeći dan,Upravitelj,Ne,Ljeto,Široki Brijeg
5570,Muško,46,Haljina,Dodaci,91,Dvodnevna dostava,Marketing,Da,,Sarajevo
5571,Žensko,19,Cipele,Spoljašnja odjeća,95,Sledeći dan,Izvršni direktor,Da,,Sanski Most
5572,Žensko,30,Kaiš,Obuća,62,Sledeći dan,Dizajner,Ne,Zima,Sarajevo
5573,Muško,57,Kaput,Spoljašnja odjeća,76,Sledeći dan,Ekonomista,Da,Ljeto,Banja Luka
5574,Muško,51,Farmerke,Spoljašnja odjeća,55,Sledeći dan,Marketing,Ne,Proljeće,Živinice
5575,Muško,56,Cipele,Spoljašnja odjeća,66,Sledeći dan,Tehničar,Da,,Prijedor
5576,Žensko,54,Farmerke,Spoljašnja odjeća,88,Sledeći dan,Zdravstvo,Da,Jesen,Sanski Most
5577,Muško,42,Kaiš,Odjeća,98,Sledeći dan,Nastavnik,Da,Proljeće,Bihać
5578,Žensko,42,Šorc,Dodaci,26,Besplatna dostava,Doktor,Ne,Proljeće,Laktaši
5579,Žensko,57,Šorc,Obuća,98,Dvodnevna dostava,Tehničar,Ne,Jesen,Laktaši
5580,Muško,57,Šorc,Odjeća,97,Dvodnevna dostava,,Ne,Jesen,Bihać
5581,Muško,56,Kaput,Dodaci,80,Dvodnevna dostava,Student,Da,Proljeće,Živinice
5582,Žensko,52,Kaput,Odjeća,94,Besplatna dostava,Zdravstvo,Ne,Ljeto,Sanski Most
5583,Muško,41,Šal,Dodaci,31,Sledeći dan,Nastavnik,Da,Jesen,Bijeljina
5584,Muško,45,Kaput,Odjeća,94,Sledeći dan,Inženjer,Da,Ljeto,Zenica
5585,Žensko,42,Torba,Dodaci,14,Besplatna dostava,Student,Da,Zima,Široki Brijeg
5586,Žensko,41,Farmerke,Spoljašnja odjeća,46,Ekspres,Student,Ne,Zima,Zenica
5587,Žensko,53,Naočale,Dodaci,90,Ekspres,Ekonomista,Ne,,Gradiška
5588,Žensko,46,Haljina,Obuća,74,Sledeći dan,Doktor,Da,Jesen,Široki Brijeg
5589,Žensko,60,Šorc,Spoljašnja odjeća,38,Dvodnevna dostava,Tehničar,Ne,Ljeto,Prijedor
5590,Muško,35,Kaiš,Spoljašnja odjeća,96,Sledeći dan,Doktor,Ne,,Bihać
5591,Muško,55,Kaput,Odjeća,76,Dvodnevna dostava,Upravitelj,Ne,Jesen,Sarajevo
5592,Žensko,53,Cipele,Spoljašnja odjeća,47,Dvodnevna dostava,Umjetnik,Ne,Ljeto,Zenica
5593,Žensko,58,Kaput,Dodaci,93,Ekspres,Dizajner,Ne,Jesen,Mostar
5594,Žensko,21,Kaiš,Odjeća,41,Sledeći dan,Student,Da,Proljeće,Mostar
5595,Muško,51,Haljina,Obuća,14,Sledeći dan,Nastavnik,Da,Jesen,Mostar
5596,Žensko,29,Haljina,Obuća,21,Sledeći dan,Inženjer,Da,Jesen,Banja Luka
5597,Žensko,59,Kaiš,Spoljašnja odjeća,79,Besplatna dostava,Zdravstvo,Ne,Zima,Mostar
5598,Žensko,30,Torba,Spoljašnja odjeća,75,Ekspres,Tehničar,Ne,Proljeće,Sarajevo
5599,Muško,64,Kaiš,Spoljašnja odjeća,23,Ekspres,Umjetnik,Ne,Zima,Zenica
5600,Muško,56,Kaput,Dodaci,61,Ekspres,Nastavnik,Ne,Jesen,Sarajevo
5601,Muško,32,Farmerke,Odjeća,27,Besplatna dostava,Zdravstvo,Ne,Zima,Sanski Most
5602,Muško,48,Haljina,Dodaci,18,Dvodnevna dostava,Dizajner,Da,Jesen,Zenica
5603,Žensko,27,Naočale,Dodaci,16,Sledeći dan,Umjetnik,Ne,Zima,Široki Brijeg
5604,Žensko,52,Naočale,Odjeća,88,Dvodnevna dostava,Umjetnik,Ne,,Sarajevo
5605,Žensko,60,Cipele,Obuća,38,Besplatna dostava,Izvršni direktor,Da,Ljeto,Sarajevo
5606,Žensko,47,Haljina,Odjeća,64,Sledeći dan,Doktor,Da,,Prijedor
5607,Žensko,44,Kaput,Odjeća,28,Sledeći dan,Pravnik,Ne,Proljeće,Mostar
5608,Muško,44,Kaiš,Obuća,97,Besplatna dostava,Zdravstvo,Da,Jesen,Laktaši
5609,Muško,19,Kaiš,Obuća,69,Ekspres,Marketing,Da,Proljeće,Živinice
5610,Muško,51,Šorc,Odjeća,91,Dvodnevna dostava,Ekonomista,Da,,Bijeljina
5611,Žensko,25,Kaiš,Spoljašnja odjeća,45,Sledeći dan,Doktor,Da,Ljeto,Bihać
5612,Muško,42,Patike,Dodaci,46,Dvodnevna dostava,Inženjer,Ne,Zima,Laktaši
5613,Žensko,42,Cipele,Spoljašnja odjeća,18,Sledeći dan,Nastavnik,Da,Zima,Gradiška
5614,Muško,28,Farmerke,Odjeća,62,Sledeći dan,,Da,,Prijedor
5615,Muško,21,Šorc,Odjeća,89,Dvodnevna dostava,Upravitelj,Ne,Jesen,Prijedor
5616,Muško,19,Naočale,Obuća,81,Ekspres,Tehničar,Ne,Ljeto,Banja Luka
5617,Muško,46,Patike,Dodaci,78,Besplatna dostava,Doktor,Ne,,Bijeljina
5618,Žensko,55,Cipele,Dodaci,74,Ekspres,Dizajner,Da,Ljeto,Bihać
5619,Žensko,62,Cipele,Dodaci,75,Sledeći dan,Upravitelj,Da,,Gradiška
5620,Muško,31,Kaput,Obuća,59,Besplatna dostava,Student,Ne,,Banja Luka
5621,Žensko,64,Šal,Odjeća,44,Sledeći dan,Izvršni direktor,Da,Proljeće,Bijeljina
5622,Žensko,56,Cipele,Spoljašnja odjeća,66,Dvodnevna dostava,Umjetnik,Da,Zima,Mostar
5623,Muško,60,Naočale,Spoljašnja odjeća,98,Sledeći dan,Dizajner,Da,,Sanski Most
5624,Muško,36,Kaiš,Obuća,22,Ekspres,Student,Ne,Zima,Tuzla
5625,Muško,41,Kaiš,Dodaci,57,Dvodnevna dostava,Pravnik,Da,Ljeto,Živinice
5626,Žensko,31,Šal,Spoljašnja odjeća,89,Besplatna dostava,Tehničar,Da,Proljeće,Gradiška
5627,Muško,59,Patike,Obuća,19,Sledeći dan,Zdravstvo,Da,Ljeto,Banja Luka
5628,Žensko,44,Farmerke,Obuća,53,Dvodnevna dostava,Pravnik,Da,Jesen,Zenica
5629,Žensko,52,Naočale,Dodaci,32,Sledeći dan,Doktor,Da,Zima,Mostar
5630,Muško,60,Torba,Obuća,13,Sledeći dan,Nastavnik,Da,Proljeće,Laktaši
5631,Muško,46,Cipele,Spoljašnja odjeća,90,Besplatna dostava,Dizajner,Da,,Bihać
5632,Muško,65,Farmerke,Obuća,86,Sledeći dan,Marketing,Ne,,Prijedor
5633,Žensko,60,Kaiš,Dodaci,65,Dvodnevna dostava,Marketing,Da,Jesen,Bijeljina
5634,Žensko,65,Patike,Odjeća,57,Besplatna dostava,Inženjer,Da,Jesen,Bijeljina
5635,Muško,46,Farmerke,Obuća,81,Besplatna dostava,Izvršni direktor,Da,Jesen,Široki Brijeg
5636,Žensko,23,Kaiš,Spoljašnja odjeća,56,Besplatna dostava,Tehničar,Ne,Jesen,Tuzla
5637,Žensko,60,Torba,Odjeća,30,Dvodnevna dostava,Inženjer,Ne,Jesen,Živinice
5638,Žensko,63,Šorc,Odjeća,66,Sledeći dan,Upravitelj,Ne,Jesen,Sanski Most
5639,Muško,32,Cipele,Odjeća,18,Dvodnevna dostava,Inženjer,Da,Ljeto,Gradiška
5640,Žensko,54,Šal,Obuća,13,Besplatna dostava,Upravitelj,Ne,Zima,Široki Brijeg
5641,Žensko,43,Farmerke,Odjeća,78,Besplatna dostava,Zdravstvo,Da,Ljeto,Banja Luka
5642,Muško,55,Šorc,Spoljašnja odjeća,41,Ekspres,Izvršni direktor,Ne,Jesen,Široki Brijeg
5643,Žensko,30,Majica,Obuća,23,Dvodnevna dostava,Ekonomista,Da,,Bijeljina
5644,Žensko,52,Patike,Spoljašnja odjeća,17,Dvodnevna dostava,Doktor,Da,,Zenica
5645,Žensko,40,Kaput,Obuća,100,Dvodnevna dostava,Izvršni direktor,Da,Ljeto,Bihać
5646,Muško,30,Patike,Odjeća,93,Sledeći dan,Upravitelj,Ne,Jesen,Tuzla
5647,Muško,44,Šal,Odjeća,70,Dvodnevna dostava,Student,Ne,Proljeće,Sarajevo
5648,Žensko,61,Kaiš,Dodaci,100,Sledeći dan,Student,Da,,Sanski Most
5649,Žensko,20,Torba,Obuća,85,Ekspres,Pravnik,Ne,Zima,Široki Brijeg
5650,Muško,45,Šal,Odjeća,63,Sledeći dan,Doktor,Da,Zima,Prijedor
5651,Muško,39,Haljina,Obuća,99,Besplatna dostava,Nastavnik,Da,Ljeto,Široki Brijeg
5652,Muško,59,Majica,Odjeća,77,Sledeći dan,Pravnik,Ne,Proljeće,Mostar
5653,Muško,29,Patike,Spoljašnja odjeća,81,Ekspres,Pravnik,Da,,Bijeljina
5654,Muško,60,Torba,Odjeća,54,Dvodnevna dostava,Umjetnik,Ne,Ljeto,Bihać
5655,Muško,28,Naočale,Dodaci,60,Dvodnevna dostava,Tehničar,Da,Proljeće,Tuzla
5656,Žensko,27,Majica,Odjeća,90,Ekspres,Zdravstvo,Ne,Jesen,Živinice
5657,Muško,40,Naočale,Spoljašnja odjeća,15,Dvodnevna dostava,Pravnik,Ne,Zima,Mostar
5658,Muško,56,Naočale,Odjeća,85,Sledeći dan,Nastavnik,Ne,Proljeće,Zenica
5659,Muško,49,Torba,Obuća,76,Ekspres,Student,Da,Jesen,Gradiška
5660,Žensko,33,Farmerke,Odjeća,12,Dvodnevna dostava,Pravnik,Ne,,Bihać
5661,Muško,52,Majica,Dodaci,74,Sledeći dan,Zdravstvo,Da,Proljeće,Široki Brijeg
5662,Muško,32,Šal,Dodaci,77,Dvodnevna dostava,Inženjer,Ne,Proljeće,Tuzla
5663,Muško,63,Cipele,Dodaci,14,Sledeći dan,Nastavnik,Ne,Proljeće,Sanski Most
5664,Žensko,41,Šorc,Dodaci,45,Sledeći dan,Inženjer,Ne,,Tuzla
5665,Muško,61,Majica,Odjeća,27,Besplatna dostava,Zdravstvo,Da,Proljeće,Prijedor
5666,Muško,22,Torba,Spoljašnja odjeća,45,Dvodnevna dostava,Ekonomista,Da,Jesen,Prijedor
5667,Muško,62,Haljina,Dodaci,47,Dvodnevna dostava,Ekonomista,Ne,Jesen,Laktaši
5668,Muško,46,Naočale,Odjeća,37,Dvodnevna dostava,Upravitelj,Ne,Jesen,Tuzla
5669,Žensko,48,Šal,Odjeća,88,Ekspres,Zdravstvo,Ne,,Živinice
5670,Muško,64,Kaiš,Spoljašnja odjeća,72,Sledeći dan,Ekonomista,Ne,,Prijedor
5671,Žensko,58,Patike,Obuća,73,Besplatna dostava,,Ne,Jesen,Banja Luka
5672,Muško,41,Cipele,Spoljašnja odjeća,14,Besplatna dostava,Tehničar,Da,,Živinice
5673,Muško,26,Kaiš,Dodaci,64,Sledeći dan,Umjetnik,Ne,Zima,Banja Luka
5674,Muško,51,Šal,Dodaci,27,Sledeći dan,Izvršni direktor,Ne,Zima,Bijeljina
5675,Žensko,52,Cipele,Obuća,25,Besplatna dostava,,Ne,Ljeto,Prijedor
5676,Muško,40,Šorc,Odjeća,93,Sledeći dan,Umjetnik,Da,Ljeto,Banja Luka
5677,Žensko,44,Naočale,Obuća,43,Sledeći dan,Upravitelj,Da,,Bihać
5678,Žensko,54,Cipele,Odjeća,33,Ekspres,Pravnik,Da,Proljeće,Sanski Most
5679,Žensko,42,Šorc,Odjeća,71,Ekspres,Umjetnik,Ne,Proljeće,Široki Brijeg
5680,Žensko,46,Kaiš,Spoljašnja odjeća,44,Besplatna dostava,,Da,Zima,Gradiška
5681,Muško,54,Šorc,Obuća,48,Dvodnevna dostava,Ekonomista,Da,Proljeće,Sarajevo
5682,Žensko,37,Cipele,Obuća,18,Besplatna dostava,Umjetnik,Ne,Ljeto,Prijedor
5683,Muško,54,Cipele,Dodaci,92,Ekspres,Doktor,Da,Ljeto,Prijedor
5684,Žensko,39,Šorc,Odjeća,64,Sledeći dan,Marketing,Da,,Bijeljina
5685,Muško,27,Cipele,Obuća,59,Ekspres,Pravnik,Ne,Ljeto,Banja Luka
5686,Žensko,49,Patike,Obuća,89,Dvodnevna dostava,,Da,Ljeto,Sarajevo
5687,Žensko,65,Haljina,Dodaci,12,Besplatna dostava,Marketing,Ne,Zima,Banja Luka
5688,Muško,40,Patike,Odjeća,72,Besplatna dostava,Upravitelj,Ne,Jesen,Mostar
5689,Žensko,27,Šal,Obuća,82,Sledeći dan,Upravitelj,Da,Ljeto,Mostar
5690,Muško,57,Kaiš,Spoljašnja odjeća,59,Ekspres,Inženjer,Da,Zima,Živinice
5691,Muško,48,Naočale,Obuća,14,Besplatna dostava,Student,Da,,Široki Brijeg
5692,Žensko,42,Majica,Obuća,47,Dvodnevna dostava,Inženjer,Da,,Sarajevo
5693,Muško,63,Haljina,Dodaci,13,Ekspres,Pravnik,Da,Jesen,Zenica
5694,Muško,34,Šal,Odjeća,32,Sledeći dan,Student,Ne,Proljeće,Laktaši
5695,Žensko,19,Kaput,Obuća,64,Besplatna dostava,Izvršni direktor,Da,,Mostar
5696,Muško,48,Farmerke,Obuća,100,Sledeći dan,Doktor,Ne,Proljeće,Laktaši
5697,Muško,33,Farmerke,Obuća,98,Sledeći dan,Upravitelj,Da,Zima,Bijeljina
5698,Žensko,38,Kaiš,Dodaci,72,Besplatna dostava,Zdravstvo,Da,Zima,Široki Brijeg
5699,Žensko,39,Torba,Obuća,49,Ekspres,Zdravstvo,Da,Zima,Gradiška
5700,Žensko,61,Šal,Obuća,80,Ekspres,Inženjer,Ne,,Banja Luka
5701,Žensko,19,Torba,Odjeća,18,Ekspres,Tehničar,Ne,Jesen,Banja Luka
5702,Žensko,25,Naočale,Spoljašnja odjeća,71,Sledeći dan,Upravitelj,Da,Zima,Sanski Most
5703,Muško,52,Haljina,Dodaci,13,Dvodnevna dostava,Izvršni direktor,Ne,,Laktaši
5704,Muško,41,Kaiš,Dodaci,18,Ekspres,Nastavnik,Da,Proljeće,Zenica
5705,Žensko,29,Šorc,Dodaci,92,Dvodnevna dostava,Tehničar,Ne,,Sanski Most
5706,Žensko,30,Majica,Odjeća,61,Ekspres,Tehničar,Ne,Zima,Bihać
5707,Žensko,62,Cipele,Odjeća,69,Besplatna dostava,,Ne,Jesen,Laktaši
5708,Muško,25,Naočale,Obuća,94,Besplatna dostava,Umjetnik,Da,Ljeto,Zenica
5709,Muško,57,Kaput,Obuća,72,Ekspres,Nastavnik,Ne,Ljeto,Živinice
5710,Žensko,49,Torba,Odjeća,77,Ekspres,Zdravstvo,Da,Proljeće,Živinice
5711,Muško,49,Kaput,Obuća,45,Sledeći dan,Zdravstvo,Ne,Proljeće,Gradiška
5712,Muško,53,Šorc,Obuća,56,Sledeći dan,Tehničar,Da,Proljeće,Gradiška
5713,Žensko,30,Patike,Spoljašnja odjeća,11,Sledeći dan,Marketing,Da,Ljeto,Bijeljina
5714,Žensko,19,Šorc,Dodaci,43,Dvodnevna dostava,Umjetnik,Da,Proljeće,Sanski Most
5715,Žensko,62,Kaiš,Odjeća,48,Besplatna dostava,Umjetnik,Ne,Jesen,Bijeljina
5716,Žensko,29,Kaiš,Dodaci,39,Dvodnevna dostava,Tehničar,Da,,Bijeljina
5717,Žensko,53,Naočale,Spoljašnja odjeća,87,Besplatna dostava,Upravitelj,Da,Ljeto,Zenica
5718,Muško,65,Patike,Dodaci,66,Sledeći dan,Izvršni direktor,Ne,Jesen,Sarajevo
5719,Žensko,42,Šorc,Dodaci,86,Besplatna dostava,Marketing,Da,Jesen,Sanski Most
5720,Žensko,44,Majica,Dodaci,35,Ekspres,Umjetnik,Da,Proljeće,Sarajevo
5721,Žensko,53,Haljina,Obuća,26,Sledeći dan,Inženjer,Ne,Proljeće,Široki Brijeg
5722,Žensko,42,Kaput,Dodaci,16,Besplatna dostava,Student,Ne,Jesen,Prijedor
5723,Žensko,18,Šal,Obuća,91,Ekspres,Student,Da,,Prijedor
5724,Muško,63,Kaiš,Odjeća,84,Sledeći dan,Student,Da,Zima,Prijedor
5725,Muško,50,Kaput,Spoljašnja odjeća,21,Dvodnevna dostava,Ekonomista,Ne,Proljeće,Bijeljina
5726,Muško,64,Patike,Spoljašnja odjeća,28,Ekspres,Marketing,Ne,Zima,Gradiška
5727,Muško,26,Torba,Dodaci,70,Dvodnevna dostava,,Da,Ljeto,Sanski Most
5728,Žensko,28,Majica,Obuća,21,Dvodnevna dostava,Nastavnik,Ne,Zima,Mostar
5729,Žensko,46,Naočale,Odjeća,99,Besplatna dostava,Student,Ne,Proljeće,Bijeljina
5730,Muško,45,Majica,Odjeća,84,Ekspres,Pravnik,Ne,Jesen,Živinice
5731,Muško,19,Naočale,Dodaci,42,Sledeći dan,Upravitelj,Ne,Zima,Laktaši
5732,Žensko,27,Šorc,Odjeća,23,Sledeći dan,Upravitelj,Da,Zima,Zenica
5733,Žensko,25,Torba,Spoljašnja odjeća,59,Dvodnevna dostava,Inženjer,Da,Zima,Živinice
5734,Muško,48,Torba,Spoljašnja odjeća,68,Dvodnevna dostava,Dizajner,Ne,Jesen,Široki Brijeg
5735,Žensko,22,Torba,Spoljašnja odjeća,26,Besplatna dostava,Izvršni direktor,Ne,,Živinice
5736,Žensko,59,Torba,Odjeća,75,Sledeći dan,Zdravstvo,Ne,Zima,Gradiška
5737,Muško,42,Šal,Odjeća,30,Dvodnevna dostava,Nastavnik,Ne,Zima,Laktaši
5738,Muško,32,Naočale,Odjeća,100,Sledeći dan,Tehničar,Da,Ljeto,Gradiška
5739,Žensko,62,Torba,Dodaci,54,Besplatna dostava,Upravitelj,Ne,Ljeto,Sarajevo
5740,Muško,47,Kaiš,Obuća,38,Sledeći dan,Dizajner,Ne,Zima,Široki Brijeg
5741,Muško,32,Haljina,Obuća,23,Sledeći dan,Doktor,Ne,Proljeće,Sarajevo
5742,Žensko,27,Haljina,Dodaci,37,Ekspres,Dizajner,Da,Ljeto,Sanski Most
5743,Žensko,49,Cipele,Dodaci,14,Sledeći dan,Umjetnik,Ne,Jesen,Zenica
5744,Muško,33,Haljina,Obuća,25,Besplatna dostava,Doktor,Da,Proljeće,Sarajevo
5745,Žensko,33,Cipele,Spoljašnja odjeća,54,Dvodnevna dostava,Nastavnik,Da,Ljeto,Zenica
5746,Žensko,32,Haljina,Dodaci,23,Besplatna dostava,Marketing,Ne,Zima,Sanski Most
5747,Žensko,28,Šal,Obuća,54,Dvodnevna dostava,Dizajner,Ne,Proljeće,Bihać
5748,Muško,40,Majica,Spoljašnja odjeća,19,Sledeći dan,Pravnik,Da,Jesen,Bijeljina
5749,Muško,29,Majica,Obuća,59,Dvodnevna dostava,Izvršni direktor,Da,Ljeto,Zenica
5750,Žensko,28,Kaiš,Spoljašnja odjeća,10,Ekspres,Doktor,Ne,Zima,Zenica
5751,Muško,30,Naočale,Odjeća,96,Dvodnevna dostava,Umjetnik,Da,Ljeto,Mostar
5752,Žensko,40,Kaiš,Dodaci,24,Sledeći dan,Izvršni direktor,Ne,,Zenica
5753,Muško,26,Naočale,Spoljašnja odjeća,30,Dvodnevna dostava,,Ne,Proljeće,Zenica
5754,Žensko,60,Majica,Obuća,100,Ekspres,,Ne,Jesen,Široki Brijeg
5755,Muško,41,Majica,Obuća,78,Ekspres,Ekonomista,Da,Zima,Živinice
5756,Muško,29,Farmerke,Odjeća,63,Besplatna dostava,Marketing,Da,Jesen,Živinice
5757,Žensko,47,Patike,Obuća,33,Ekspres,Pravnik,Ne,Jesen,Bihać
5758,Žensko,53,Šorc,Spoljašnja odjeća,51,Dvodnevna dostava,Inženjer,Ne,Proljeće,Bihać
5759,Muško,28,Kaiš,Obuća,56,Sledeći dan,Inženjer,Ne,Zima,Sanski Most
5760,Žensko,62,Naočale,Spoljašnja odjeća,49,Dvodnevna dostava,Umjetnik,Ne,Zima,Zenica
5761,Muško,58,Farmerke,Dodaci,28,Besplatna dostava,Nastavnik,Ne,Ljeto,Sanski Most
5762,Muško,60,Kaput,Obuća,38,Ekspres,Marketing,Ne,Proljeće,Bihać
5763,Muško,63,Kaput,Odjeća,84,Besplatna dostava,Zdravstvo,Ne,Zima,Zenica
5764,Muško,19,Naočale,Spoljašnja odjeća,20,Besplatna dostava,Umjetnik,Da,,Bihać
5765,Žensko,45,Kaiš,Obuća,95,Ekspres,Doktor,Ne,Ljeto,Živinice
5766,Žensko,64,Šal,Odjeća,98,Ekspres,Izvršni direktor,Ne,Ljeto,Široki Brijeg
5767,Žensko,20,Naočale,Odjeća,89,Dvodnevna dostava,Umjetnik,Ne,,Živinice
5768,Žensko,48,Haljina,Spoljašnja odjeća,14,Besplatna dostava,Marketing,Da,Ljeto,Široki Brijeg
5769,Muško,54,Torba,Spoljašnja odjeća,67,Besplatna dostava,Pravnik,Ne,Ljeto,Bijeljina
5770,Žensko,27,Šal,Spoljašnja odjeća,30,Besplatna dostava,Marketing,Ne,Zima,Banja Luka
5771,Žensko,24,Majica,Dodaci,71,Besplatna dostava,Izvršni direktor,Da,Proljeće,Sanski Most
5772,Žensko,40,Majica,Obuća,22,Dvodnevna dostava,Student,Da,Proljeće,Bihać
5773,Žensko,42,Haljina,Spoljašnja odjeća,63,Dvodnevna dostava,Student,Da,Zima,Zenica
5774,Žensko,24,Torba,Spoljašnja odjeća,23,Besplatna dostava,Zdravstvo,Da,,Bijeljina
5775,Muško,51,Torba,Spoljašnja odjeća,100,Besplatna dostava,Dizajner,Da,Jesen,Bihać
5776,Muško,59,Torba,Obuća,42,Dvodnevna dostava,Ekonomista,Da,Jesen,Zenica
5777,Žensko,42,Patike,Dodaci,17,Dvodnevna dostava,Umjetnik,Da,Ljeto,Sanski Most
5778,Muško,33,Torba,Obuća,10,Sledeći dan,Tehničar,Da,Ljeto,Gradiška
5779,Žensko,22,Kaiš,Obuća,81,Ekspres,Ekonomista,Da,Proljeće,Zenica
5780,Žensko,29,Farmerke,Odjeća,45,Ekspres,,Da,Proljeće,Sanski Most
5781,Muško,38,Torba,Dodaci,27,Sledeći dan,Dizajner,Da,Jesen,Banja Luka
5782,Žensko,49,Kaiš,Odjeća,63,Dvodnevna dostava,Inženjer,Da,Zima,Sarajevo
5783,Muško,43,Cipele,Odjeća,72,Ekspres,Dizajner,Ne,Zima,Široki Brijeg
5784,Muško,52,Majica,Obuća,29,Ekspres,Dizajner,Da,Proljeće,Prijedor
5785,Muško,54,Haljina,Spoljašnja odjeća,37,Besplatna dostava,,Ne,Ljeto,Gradiška
5786,Žensko,20,Cipele,Dodaci,60,Besplatna dostava,Pravnik,Da,Jesen,Sarajevo
5787,Žensko,43,Kaiš,Odjeća,71,Sledeći dan,Zdravstvo,Ne,Zima,Prijedor
5788,Muško,50,Farmerke,Spoljašnja odjeća,12,Dvodnevna dostava,Zdravstvo,Ne,Proljeće,Laktaši
5789,Žensko,19,Naočale,Odjeća,71,Ekspres,Pravnik,Ne,Proljeće,Sarajevo
5790,Muško,50,Naočale,Dodaci,55,Ekspres,,Ne,,Mostar
5791,Muško,49,Haljina,Spoljašnja odjeća,79,Sledeći dan,Student,Da,Proljeće,Bijeljina
5792,Muško,29,Haljina,Obuća,28,Ekspres,Tehničar,Da,Jesen,Široki Brijeg
5793,Muško,54,Majica,Dodaci,73,Ekspres,Ekonomista,Ne,Jesen,Sarajevo
5794,Žensko,61,Farmerke,Obuća,52,Dvodnevna dostava,Upravitelj,Ne,,Laktaši
5795,Muško,19,Šorc,Dodaci,45,Besplatna dostava,,Ne,Proljeće,Živinice
